,PLAYER_NAME,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0,0,,,,,,,,,,,,,,,,,,,,
1,100.7660,,,,,,,,,,,,,,,,,,,,
2,101.1788,,,,,,,,,,,,,,,,,,,,
3,240,,,,,,,,,,,,,,,,,,,,
4,80.4680,,,,,,,,,,,,,,,,,,,,
5,87.6842,,,,,,,,,,,,,,,,,,,,
6,88.5354,,,,,,,,,,,,,,,,,,,,
7,89.1600,,,,,,,,,,,,,,,,,,,,
8,89.9937,,,,,,,,,,,,,,,,,,,,
9,90.7177,,,,,,,,,,,,,,,,,,,,
10,91.0368,225.0,27.0,91.0368,,,,,,,,,,,,,,,,,
11,94.6320,,,,,,,,,,,,,,,,,,,,
12,97.6769,,,,,,,,,,,,,,,,,,,,
545,Jason Collins,1.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.2,0.0,0.1
546,Jason Kapono,4.1,0.4,0.7,0.2,0.3,0.5,0.2,0.3,0.3,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.3,1.4,-0.5
547,Jason Kidd,19.9,0.9,2.8,0.203,0.7,2.4,0.191,0.0,0.0,0.0,0.5,2.4,2.9,2.5,1.1,0.3,1.0,1.0,2.5,-0.5
548,Jason Maxiell,2.6,0.2,0.4,0.1,0.0,0.0,0.0,0.2,0.4,0.1,0.2,0.2,0.4,0.1,0.0,0.1,0.2,0.4,0.6,0.3
549,Jason Richardson,6.1,1.0,2.6,0.12969999999999998,0.6,1.6,0.13,0.1,0.1,0.1,0.2,0.4,0.6,0.2,0.1,0.0,0.4,0.1,2.7,-5.0
550,Jason Smith,11.3,2.4,4.3,0.5037,0.1,0.3,0.05,0.4,0.6,0.125,0.3,2.2,2.5,0.9,0.1,0.3,0.5,1.6,5.3,2.5
551,Jason Terry,11.5,1.3,3.5,0.3371,1.2,2.9,0.3417,0.3,0.3,0.2,0.3,0.1,0.4,0.8,0.6,0.1,0.9,1.2,4.1,-3.7
552,Jason Thompson,5.9,0.6,1.3,0.37,0.0,0.1,0.0,0.5,0.7,0.2,0.7,1.1,1.8,0.4,0.1,0.1,0.2,1.4,1.7,-0.9
553,Jason Washburn,6.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,0.0,0.0,1.0,1.0,0.5,0.0,-0.5
554,Jawun Evans,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,Jaylen Adams,15.5,1.3,4.1,0.25670000000000004,0.5,2.2,0.1833,0.5,0.6,0.2,0.3,2.1,2.4,2.3,0.8,0.3,1.2,1.8,3.6,-5.8
556,Jaylen Brown,11.0,2.1,4.2,0.42990000000000006,0.1,0.5,0.1,0.9,1.4,0.25,0.7,1.1,1.8,0.6,0.3,0.2,0.7,0.9,5.2,1.7
557,Jaylen Morris,,,,,,,,,,,,,,,,,,,,
558,Jayson Tatum,29.4,4.9,12.2,0.348,1.0,3.0,0.3085,1.7,2.6,0.3,0.6,4.7,5.3,2.2,1.0,0.6,1.5,2.1,12.5,2.4
559,Jeff Adrien,5.2,1.1,1.7,0.2892,0.0,0.0,0.0,0.5,0.7,0.225,0.4,1.2,1.6,0.4,0.3,0.4,0.3,0.9,2.7,2.0
560,Jeff Ayres,1.6,0.4,0.7,0.225,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.3,0.8,-0.4
561,Jeff Foote,6.166666666666667,0.3333333333333333,1.0,0.11116666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.0
562,Jeff Foster,11.2,0.8,1.6,0.48339999999999994,0.0,0.0,0.0,0.6,0.9,0.35,1.5,2.1,3.6,0.3,0.7,0.0,0.4,1.9,2.2,2.2
563,Jeff Green,9.7,1.7,4.2,0.31070000000000003,0.4,1.5,0.2125,0.3,0.6,0.2,0.2,0.9,1.1,0.7,0.4,0.2,0.5,0.8,4.1,-2.1
564,Jeff Teague,29.7,4.1,10.7,0.39030000000000004,1.4,3.7,0.38439999999999996,3.8,4.0,0.8542,0.3,2.3,2.6,6.9,1.4,0.2,2.1,1.7,13.4,4.2
565,Jeff Withey,5.9,0.7,1.5,0.2404,0.0,0.1,0.0,0.5,0.6,0.25,0.6,0.6,1.2,0.1,0.2,0.4,0.4,1.1,1.9,0.3
566,Jeffery Taylor,3.3,0.6,1.6,0.145,0.2,0.4,0.1,0.7,1.5,0.205,0.3,0.5,0.8,0.0,0.1,0.0,0.1,0.2,2.1,-2.0
567,Jeffrey Carroll,,,,,,,,,,,,,,,,,,,,
568,Jemerrio Jones,23.5,2.0,5.5,0.3285,0.3333333333333333,1.6666666666666667,0.13883333333333334,0.16666666666666666,0.3333333333333333,0.08333333333333333,2.6666666666666665,5.5,8.166666666666666,2.1666666666666665,1.1666666666666667,0.8333333333333334,0.8333333333333334,1.6666666666666667,4.5,4.666666666666667
569,Jerami Grant,12.6,1.5,2.8,0.4332,0.6,1.0,0.4,0.6,1.0,0.25,0.5,1.6,2.1,0.7,0.3,0.7,0.6,1.0,4.2,3.6
570,Jerel McNeal,4.125,0.375,1.375,0.125,0.125,0.25,0.125,0.25,0.25,0.125,0.0,0.375,0.375,0.25,0.375,0.125,0.625,0.625,1.125,-0.375
571,Jeremy Evans,1.8,0.2,0.3,0.06670000000000001,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.2,0.3,0.2,0.1,0.2,0.0,0.3,0.6,0.0
572,Jeremy Lamb,3.1,1.2,1.9,0.3488,0.4,0.6,0.25,0.0,0.0,0.0,0.2,0.8,1.0,0.2,0.1,0.0,0.1,0.1,2.8,-1.1
573,Jeremy Lin,1.3,0.3,0.6,0.2,0.0,0.0,0.0,0.6,0.6,0.2,0.0,0.5,0.5,0.5,0.0,0.1,0.5,0.4,1.2,0.1
574,Jeremy Pargo,2.1,0.2,0.7,0.1333,0.1,0.2,0.05,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.3,0.1,0.5,-1.1
575,Jeremy Tyler,3.3,0.8,1.6,0.275,0.0,0.0,0.0,0.1,0.2,0.05,0.4,0.8,1.2,0.1,0.0,0.2,0.2,0.4,1.7,0.0
576,Jerian Grant,3.3,0.6,1.8,0.0786,0.1,0.7,0.033299999999999996,0.3,0.3,0.1,0.2,0.5,0.7,0.4,0.4,0.2,0.0,0.0,1.6,-1.0
577,Jermaine O'Neal,11.4,2.3,4.5,0.40440000000000004,0.0,0.0,0.0,1.2,1.3,0.5,0.7,1.8,2.5,0.4,0.3,1.2,0.4,1.7,5.8,-0.3
578,Jerome Dyson,19.666666666666668,2.111111111111111,5.333333333333333,0.41955555555555557,0.1111111111111111,0.8888888888888888,0.1111111111111111,3.111111111111111,4.0,0.49533333333333335,0.2222222222222222,1.8888888888888888,2.111111111111111,2.0,1.2222222222222223,0.2222222222222222,2.2222222222222223,2.111111111111111,7.444444444444445,0.1111111111111111
579,Jerome Jordan,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1
580,Jerome Robinson,11.875,1.875,3.875,0.3855,0.875,2.25,0.320875,0.75,0.875,0.4375,0.125,1.75,1.875,1.125,0.625,0.125,0.875,1.375,5.375,-2.5
581,Jerrelle Benimon,2.4,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.6,1.0,0.0,0.0,0.0,0.6,0.8,0.8,0.2
582,Jerry Smith,8.6,0.6,2.8,0.1072,0.2,1.2,0.06659999999999999,0.0,0.0,0.0,0.4,1.0,1.4,0.8,1.0,0.0,0.0,1.0,1.4,-2.4
583,Jerry Stackhouse,4.3,0.5,1.5,0.1167,0.2,0.5,0.06670000000000001,0.6,0.6,0.3,0.1,0.3,0.4,0.3,0.1,0.0,0.3,0.1,1.8,-0.8
584,Jerryd Bayless,1.4,0.2,0.3,0.06670000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.4,1.0
585,Jevon Carter,14.8,2.4,6.0,0.32480000000000003,1.7,3.6,0.3346,1.3,1.4,0.45,0.6,1.5,2.1,1.8,0.3,0.1,0.6,1.1,7.8,-1.0
586,Jimmer Fredette,1.6,0.1,0.6,0.033299999999999996,0.0,0.0,0.0,0.2,0.4,0.05,0.0,0.1,0.1,0.1,0.2,0.0,0.1,0.0,0.4,0.3
587,Jimmy Butler,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
588,Joakim Noah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,Jodie Meeks,1.5,0.4,0.8,0.21669999999999998,0.2,0.4,0.15,0.1,0.1,0.1,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.2,1.1,-1.6
590,Joe Harris,3.4,0.7,1.6,0.15560000000000002,0.4,0.9,0.06670000000000001,0.3,0.3,0.1,0.0,0.5,0.5,0.2,0.1,0.0,0.0,0.3,2.1,1.3
591,Joe Ingles,10.3,1.3,2.2,0.5166999999999999,0.7,1.3,0.45,0.3,0.5,0.1167,0.0,1.0,1.0,0.7,0.6,0.0,0.6,0.6,3.6,1.0
592,Joe Johnson,10.6,1.7,3.6,0.22349999999999998,0.7,1.5,0.1738,0.2,0.3,0.06670000000000001,0.4,1.3,1.7,1.1,0.0,0.0,0.5,0.2,4.3,1.1
593,Joe Young,2.7,0.4,1.4,0.2667,0.0,0.3,0.0,0.4,0.4,0.2,0.0,0.6,0.6,0.4,0.2,0.0,0.2,0.3,1.2,-0.8
594,Joel Anthony,1.3,0.1,0.2,0.1,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.1,0.4,-0.5
595,Joel Bolomboy,1.5,0.4,0.7,0.057100000000000005,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.0,0.8,0.1
596,Joel Embiid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,Joel Freeland,3.2,0.9,1.2,0.23500000000000001,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.8,1.1,0.2,0.1,0.0,0.3,0.0,1.8,-0.7
598,Joel Przybilla,3.6,0.1,0.3,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.3,1.0,1.3,0.1,0.0,0.1,0.2,0.7,0.2,-3.0
599,Joey Dorsey,2.8,0.1,0.5,0.033299999999999996,0.0,0.0,0.0,0.0,0.7,0.0,0.3,1.1,1.4,0.2,0.0,0.2,0.1,0.2,0.2,-0.5
600,Joffrey Lauvergne,3.3,0.5,1.2,0.175,0.0,0.1,0.0,0.6,0.6,0.1,0.5,0.8,1.3,0.5,0.1,0.1,0.4,0.3,1.6,-1.1
601,Johan Petro,0.9,0.1,0.5,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.1,0.2,-0.6
602,John Collins,27.77777777777778,6.222222222222222,12.555555555555555,0.4325555555555555,0.8888888888888888,3.111111111111111,0.32033333333333336,2.4444444444444446,3.111111111111111,0.6388888888888888,3.0,5.555555555555555,8.555555555555555,2.0,0.4444444444444444,1.3333333333333333,1.6666666666666667,2.888888888888889,15.777777777777779,-1.5555555555555556
603,John Henson,6.5,0.5,1.3,0.055600000000000004,0.0,0.0,0.0,0.2,0.4,0.05,0.4,0.9,1.3,0.3,0.3,0.2,0.9,1.2,1.2,-1.5
604,John Holland,14.333333333333334,3.6666666666666665,5.666666666666667,0.4223333333333333,1.0,2.0,0.19999999999999998,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,9.666666666666666,-9.333333333333334
605,John Jenkins,3.7,0.7,1.8,0.2012,0.0,0.3,0.0,0.1,0.1,0.1,0.2,0.6,0.8,0.2,0.0,0.0,0.1,0.4,1.5,2.7
606,John Lucas III,1.8,0.2,1.1,0.0393,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.3,0.0,0.0,0.0,0.4,-1.1
607,John Salmons,10.1,0.9,2.0,0.2875,0.4,0.9,0.1833,0.2,0.2,0.1,0.1,0.3,0.4,0.6,0.2,0.2,0.4,0.6,2.4,-0.4
608,John Wall,22.5,5.3,11.1,0.4744999999999999,0.2,1.2,0.05,3.6,4.3,0.7014,0.5,2.7,3.2,5.9,1.4,0.6,2.8,1.8,14.4,-0.5
609,Johnathan Motley,12.0,4.0,6.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,2.0,4.0,6.0,1.0,1.0,0.0,1.0,2.0,9.0,4.0
610,Johnathan Williams,17.9,3.5,5.7,0.5497000000000001,0.0,0.1,0.0,1.9,3.0,0.45830000000000004,2.6,2.8,5.4,0.7,0.6,0.2,0.6,2.4,8.9,6.0
611,Johnny O'Bryant III,2.9,0.8,1.2,0.2834,0.1,0.1,0.1,0.2,0.2,0.1,0.0,0.4,0.4,0.4,0.3,0.0,0.3,0.6,1.9,0.5
612,Jon Brockman,4.0,0.2,0.8,0.15,0.0,0.1,0.0,0.1,0.3,0.05,0.4,0.6,1.0,0.1,0.1,0.0,0.3,1.0,0.5,-2.6
613,Jon Leuer,4.1,0.1,0.7,0.025,0.1,0.3,0.05,0.0,0.0,0.0,0.0,1.1,1.1,0.2,0.2,0.0,0.1,0.7,0.3,1.3
614,Jonah Bolden,6.5,0.9,2.2,0.2238,0.7,1.6,0.2,0.1,0.2,0.05,0.3,0.9,1.2,0.4,0.1,0.2,0.5,1.1,2.6,0.6
615,Jonas Jerebko,3.3,0.4,0.9,0.11000000000000001,0.1,0.3,0.1,0.1,0.2,0.05,0.2,1.0,1.2,0.4,0.1,0.1,0.2,0.1,1.0,0.6
616,Jonas Valanciunas,14.3,2.4,3.9,0.5504,0.0,0.0,0.0,0.8,1.1,0.36669999999999997,0.9,2.9,3.8,0.5,0.1,0.4,1.4,1.8,5.6,2.6
617,Jonathan Gibson,9.2,1.1,3.7,0.20729999999999998,0.5,1.9,0.1917,0.6,0.8,0.2333,0.0,0.8,0.8,2.2,0.3,0.0,0.6,0.9,3.3,-4.7
618,Jonathan Holmes,15.5,3.25,6.25,0.34725,1.25,3.0,0.225,1.0,1.0,0.5,1.0,3.25,4.25,0.25,0.25,0.75,1.0,3.0,8.75,-3.75
619,Jonathan Isaac,26.6,3.2,8.5,0.35329999999999995,1.6,4.9,0.3126,1.0,1.2,0.25,1.8,4.2,6.0,0.7,0.9,1.1,0.9,1.6,9.0,-7.9
620,Jonathon Simmons,10.2,1.3,2.3,0.2933,0.3,0.6,0.16670000000000001,0.1,0.4,0.05,0.4,1.0,1.4,1.0,0.1,0.2,0.3,1.3,3.0,-1.1
621,Jonny Flynn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,Jordan Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,Jordan Bachynski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,Jordan Bell,9.2,1.7,3.2,0.3115,0.0,0.0,0.0,0.3,0.6,0.075,0.6,1.3,1.9,0.7,0.1,0.4,0.9,0.7,3.7,-2.3
625,Jordan Clarkson,2.9,0.5,1.5,0.19,0.3,0.4,0.25,0.4,0.6,0.15,0.3,0.0,0.3,0.3,0.2,0.0,0.2,0.0,1.7,-0.7
626,Jordan Crawford,8.5,2.2,4.9,0.26280000000000003,0.9,1.9,0.2346,1.2,1.4,0.2778,0.2,1.1,1.3,1.0,0.3,0.0,0.7,0.8,6.5,2.5
627,Jordan Farmar,0.9,0.1,0.3,0.033299999999999996,0.0,0.1,0.0,0.2,0.2,0.1,0.0,0.2,0.2,0.2,0.1,0.0,0.3,0.2,0.4,-0.2
628,Jordan Hamilton,3.0,0.4,1.2,0.057100000000000005,0.3,0.4,0.075,0.1,0.2,0.05,0.2,0.4,0.6,0.0,0.2,0.0,0.1,0.0,1.2,-2.3
629,Jordan Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,Jordan Loyd,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.667,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,-1.0
631,Jordan McRae,4.0,1.1,2.2,0.3404,0.4,0.8,0.35,0.7,0.7,0.2,0.2,0.7,0.9,0.2,0.0,0.1,0.2,0.4,3.3,1.3
632,Jordan Mickey,2.4,0.1,0.6,0.033299999999999996,0.0,0.0,0.0,0.1,0.2,0.05,0.3,0.6,0.9,0.3,0.0,0.1,0.1,0.2,0.3,-1.6
633,Jordan Sibert,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
634,Jordan Williams,8.6,0.9,2.1,0.20670000000000002,0.0,0.0,0.0,0.2,0.2,0.1,1.1,1.0,2.1,0.3,0.5,0.2,0.1,0.8,2.0,0.2
635,Jorge Gutierrez,1.4,0.2,0.6,0.033299999999999996,0.1,0.2,0.05,0.4,0.4,0.1,0.0,0.1,0.1,0.5,0.0,0.0,0.1,0.2,0.9,-2.3
636,Jose Calderon,0.6,0.1,0.2,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.5
637,Josh Akognon,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0
638,Josh Bostic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Josh Childress,2.2,0.1,0.5,0.02,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.1,0.0,0.1,0.1,0.2,1.5
640,Josh Davis,3.9,0.3,1.1,0.033299999999999996,0.1,0.5,0.025,0.3,0.4,0.075,0.6,0.3,0.9,0.2,0.3,0.0,0.1,0.4,1.0,-2.9
641,Josh Gray,,,,,,,,,,,,,,,,,,,,
642,Josh Harrellson,1.6,0.2,0.5,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.1,0.3,0.1,0.1,0.5,-0.2
643,Josh Hart,,,,,,,,,,,,,,,,,,,,
644,Josh Howard,9.9,0.9,2.6,0.1875,0.0,0.3,0.0,0.1,0.2,0.05,0.3,1.2,1.5,0.2,0.1,0.2,0.6,1.1,1.9,-4.1
645,Josh Huestis,6.2,0.6,1.8,0.2096,0.3,0.9,0.25,0.0,0.4,0.0,0.3,0.6,0.9,0.2,0.0,0.4,0.3,0.6,1.5,-0.2
646,Josh Jackson,34.0,6.142857142857143,14.571428571428571,0.402,1.5714285714285714,4.571428571428571,0.2917142857142857,1.5714285714285714,2.4285714285714284,0.5738571428571427,0.7142857142857143,5.857142857142857,6.571428571428571,3.0,0.8571428571428571,1.1428571428571428,1.4285714285714286,3.5714285714285716,15.428571428571429,-10.857142857142858
647,Josh Magette,12.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,3.0,9.0
648,Josh McRoberts,3.9,0.3,1.3,0.025,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.7,0.8,0.3,0.1,0.2,0.3,0.3,0.6,-1.4
649,Josh Okogie,27.2,3.1,7.3,0.38060000000000005,0.7,2.4,0.2266,1.9,2.5,0.41669999999999996,0.3,2.4,2.7,1.5,1.6,0.6,0.4,2.1,8.8,-2.4
650,Josh Powell,19.0,2.0,6.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,4.0,-7.0
651,Josh Richardson,1.5,0.1,0.3,0.033299999999999996,0.1,0.3,0.033299999999999996,0.2,0.4,0.05,0.0,0.2,0.2,0.2,0.1,0.0,0.0,0.2,0.5,0.7
652,Josh Selby,3.7,0.5,1.4,0.125,0.0,0.4,0.0,0.7,1.1,0.13210000000000002,0.0,0.4,0.4,0.3,0.1,0.0,0.3,0.1,1.7,-0.7
653,Josh Smith,0.5,0.2,0.7,0.028600000000000004,0.0,0.3,0.0,0.2,0.2,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,-0.9
654,Joshua Smith,15.285714285714286,3.142857142857143,5.142857142857143,0.6678571428571428,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,2.7142857142857144,3.142857142857143,5.857142857142857,1.0,0.2857142857142857,0.2857142857142857,1.8571428571428572,4.142857142857143,6.428571428571429,-3.0
655,Jrue Holiday,1.5,0.3,0.6,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.1,0.1,0.6,0.0
656,Juancho Hernangomez,1.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
657,Julian Washburn,11.5,1.1,2.6,0.35710000000000003,0.3,1.5,0.2333,0.0,0.0,0.0,0.4,1.6,2.0,0.7,0.8,0.1,0.3,1.1,2.5,-2.5
658,Julius Randle,20.8,2.9,8.1,0.3073,0.2,0.5,0.2,2.0,3.3,0.4378,2.7,5.8,8.5,1.0,0.2,0.0,1.7,2.7,8.0,-4.7
659,Julyan Stone,4.9,0.1,0.4,0.1,0.1,0.4,0.1,0.3,0.4,0.15,0.0,0.5,0.5,1.0,0.3,0.1,0.3,0.6,0.6,-2.0
660,Justin Anderson,3.5,0.4,1.4,0.0833,0.0,0.6,0.0,0.2,0.2,0.1,0.2,0.4,0.6,0.2,0.0,0.0,0.1,0.3,1.0,-1.7
661,Justin Cobbs,1.6,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.4,0.6
662,Justin Dentmon,11.0,1.25,3.5,0.295875,0.25,1.75,0.145875,0.5,0.75,0.15625,0.0,1.0,1.0,1.25,0.25,0.0,0.875,1.25,3.25,-2.75
663,Justin Hamilton,1.2,0.2,0.6,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.3,0.3,0.6,0.0,0.0,0.0,0.1,0.1,0.5,-0.3
664,Justin Harper,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
665,Justin Holiday,8.1,1.4,2.7,0.39580000000000004,0.6,1.4,0.2433,1.4,1.9,0.37170000000000003,0.1,0.9,1.0,0.8,0.7,0.1,0.4,0.2,4.8,1.1
666,Justin Jackson,26.3,5.5,9.9,0.5702,1.7,4.1,0.40470000000000006,1.1,1.5,0.2875,1.0,2.5,3.5,2.0,0.5,0.0,0.3,1.6,13.8,3.8
667,Justin Patton,,,,,,,,,,,,,,,,,,,,
668,Justise Winslow,24.8,2.3,5.8,0.3914,0.2,1.0,0.2,1.3,2.1,0.3792,1.0,3.7,4.7,1.4,1.0,0.0,0.8,2.7,6.1,5.5
669,Jusuf Nurkic,10.2,2.7,4.9,0.4311,0.0,0.0,0.0,2.0,2.7,0.5445,1.5,2.2,3.7,0.4,0.5,0.8,1.0,3.0,7.4,3.1
670,Juwan Howard,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.2,0.2,-1.2
671,KJ McDaniels,5.2,0.7,2.0,0.1139,0.3,0.8,0.06,0.2,0.4,0.1,0.4,0.5,0.9,0.2,0.1,0.3,0.3,0.3,1.9,-1.5
672,Kadeem Allen,19.333333333333332,3.1666666666666665,7.5,0.4146666666666667,1.0,2.3333333333333335,0.36116666666666664,3.5,4.333333333333333,0.8208333333333333,0.3333333333333333,2.5,2.8333333333333335,4.333333333333333,0.6666666666666666,0.5,1.3333333333333333,2.3333333333333335,10.833333333333334,-1.0
673,Kadeem Batts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Kaleb Tarczewski,20.0,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,1.0,9.0,10.0,0.0,0.0,2.0,2.0,3.0,5.0,-12.0
675,Kalin Lucas,4.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,-4.0
676,Karl-Anthony Towns,34.7,10.6,17.1,0.6252,1.8,3.4,0.47540000000000004,5.0,5.8,0.8724999999999999,2.8,11.8,14.6,3.0,0.9,1.1,2.5,2.7,28.0,-0.8
677,Kawhi Leonard,12.1,1.4,3.0,0.23959999999999998,0.5,1.5,0.1916,1.5,1.7,0.23890000000000003,0.8,2.0,2.8,0.4,0.8,0.2,0.3,0.6,4.8,2.8
678,Kay Felder,1.6,0.4,1.4,0.033299999999999996,0.0,0.2,0.0,0.2,0.2,0.1,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.1,1.0,-1.5
679,Keenan Evans,,,,,,,,,,,,,,,,,,,,
680,Keifer Sykes,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
681,Keita Bates-Diop,18.8,2.3,5.2,0.44799999999999995,0.7,1.7,0.2867,0.4,0.6,0.2,0.5,2.7,3.2,0.6,0.9,0.5,0.7,1.4,5.7,-1.3
682,Keith Appling,2.888888888888889,0.2222222222222222,0.7777777777777778,0.074,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,0.1111111111111111,0.5555555555555556,0.6666666666666666,-0.2222222222222222
683,Keith Benson,7.111111111111111,1.4444444444444444,2.2222222222222223,0.2571111111111111,0.0,0.1111111111111111,0.0,0.4444444444444444,1.0,0.1,0.5555555555555556,1.8888888888888888,2.4444444444444446,0.0,0.0,0.3333333333333333,0.0,0.5555555555555556,3.3333333333333335,-1.5555555555555556
684,Keith Bogans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
