,teamAbbr,opptAbbr,rslt,teamMin,teamPTS,teamPTS1,teamPTS2,teamPTS3,teamPTS4,opptPTS,opptPTS1,opptPTS2,opptPTS3,opptPTS4,teamFGM,teamFGA,teamFG,team3PM,team3PA,team3PCT,teamFTM,teamFTA,teamFTC,teamORB,teamDRB,teamREB,teamAST,teamSTL,teamBLK,teamTO,teamPF,team2P,teamTS,teamEFG,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamPlay,opptMin,opptFGM,opptFGA,opptFG,oppt3PM,oppt3PA,oppt3PCT,opptFTM,opptFTA,opptFTC,opptORB,opptDRB,opptREB,opptAST,opptSTL,opptBLK,opptTO,opptPF,oppt2P,opptTS,opptEFG,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptPlay,poss,LM_totalPoint,LM_dayOffset,pace
0,ATL,BKN,80.0,240.0,105.16666666666667,27.083333333333332,24.916666666666668,27.333333333333332,25.833333333333332,98.41666666666667,23.5,25.583333333333332,25.166666666666668,24.166666666666668,39.083333333333336,83.33333333333333,0.47266666666666673,9.166666666666666,26.833333333333332,0.33308333333333334,17.833333333333332,22.75,0.78475,10.416666666666666,30.75,41.166666666666664,26.25,10.166666666666666,4.833333333333333,13.5,17.666666666666668,29.916666666666668,0.5677583333333334,0.5282416666666666,1.2706416666666664,86.53125,72.10936666666667,112.10491666666665,104.68065,0.45431666666666676,240.0,38.083333333333336,82.5,0.4608333333333334,8.0,23.916666666666668,0.33125,14.25,18.583333333333332,0.7650833333333334,10.25,30.916666666666668,41.166666666666664,23.25,7.833333333333333,4.5,15.666666666666666,19.75,30.083333333333332,0.5423833333333333,0.5092083333333333,1.1917,73.05208333333333,60.876733333333334,104.68065,112.10491666666665,0.4328416666666666,94.18251666666667,198.41666666666666,68.08333333333333,94.18251666666667
1,ATL,BOS,80.0,242.94117647058823,99.52941176470588,25.41176470588235,24.823529411764707,22.529411764705884,25.294117647058822,93.70588235294117,23.352941176470587,22.529411764705884,23.11764705882353,23.941176470588236,37.0,82.17647058823529,0.4508235294117646,9.529411764705882,24.823529411764707,0.3841764705882354,16.0,20.529411764705884,0.7899411764705883,9.588235294117647,34.470588235294116,44.05882352941177,24.235294117647058,7.235294117647059,5.882352941176471,14.647058823529411,19.529411764705884,27.470588235294116,0.5459941176470589,0.5086529411764706,1.2123176470588235,78.58088235294117,64.61143529411765,105.53802352941179,99.76513529411766,0.42302352941176463,242.94117647058823,35.05882352941177,83.05882352941177,0.4229411764705882,7.823529411764706,23.235294117647058,0.3244705882352942,15.764705882352942,19.941176470588236,0.7912941176470589,9.529411764705882,31.823529411764707,41.35294117647059,22.88235294117647,8.352941176470589,4.352941176470588,14.411764705882353,20.705882352941178,27.235294117647058,0.5102352941176472,0.4693,1.131829411764706,68.15441176470588,56.17625882352941,99.76513529411766,105.53802352941179,0.3991176470588235,93.97498235294121,193.76470588235293,93.3529411764706,92.88931764705885
2,ATL,CHA,80.0,243.84615384615384,104.6923076923077,25.53846153846154,27.46153846153846,25.846153846153847,23.53846153846154,91.38461538461539,20.46153846153846,23.615384615384617,23.0,22.384615384615383,39.46153846153846,82.61538461538461,0.4799999999999999,9.76923076923077,25.923076923076923,0.3805384615384616,16.0,21.307692307692307,0.7328461538461539,8.76923076923077,36.46153846153846,45.23076923076923,28.46153846153846,7.615384615384615,4.230769230769231,11.692307692307692,18.153846153846153,29.692307692307693,0.5707461538461538,0.5393615384615384,1.2706846153846152,90.39423076923077,74.19162307692308,112.76878461538462,97.89161538461538,0.46348461538461544,243.84615384615384,34.46153846153846,84.92307692307692,0.40561538461538466,7.3076923076923075,23.46153846153846,0.3026153846153846,15.153846153846153,20.23076923076923,0.7529230769230769,10.461538461538462,32.61538461538461,43.07692307692308,22.23076923076923,6.153846153846154,3.8461538461538463,12.76923076923077,19.307692307692307,27.153846153846153,0.48664615384615384,0.44835384615384616,1.0766538461538462,64.83653846153847,52.97593846153846,97.89161538461538,112.76878461538462,0.3938307692307692,93.05972307692308,196.46153846153845,54.46153846153846,91.48617692307693
3,ATL,CHI,60.0,240.0,98.36363636363636,27.727272727272727,26.818181818181817,22.90909090909091,20.90909090909091,95.54545454545455,21.545454545454547,26.272727272727273,22.90909090909091,24.818181818181817,38.27272727272727,82.36363636363636,0.4637272727272727,8.272727272727273,22.272727272727273,0.390909090909091,13.545454545454545,16.727272727272727,0.8226363636363636,9.545454545454545,31.636363636363637,41.18181818181818,24.727272727272727,9.545454545454545,6.454545454545454,14.636363636363637,17.363636363636363,30.0,0.5471818181818182,0.5139181818181818,1.1927636363636365,81.0,67.49999090909091,105.92839090909092,103.39573636363635,0.43587272727272736,240.0,36.27272727272727,84.9090909090909,0.4287272727272727,7.454545454545454,21.363636363636363,0.3628181818181819,15.545454545454545,19.272727272727273,0.7951818181818182,12.727272727272727,30.90909090909091,43.63636363636363,21.727272727272727,8.909090909090908,4.090909090909091,15.0,15.636363636363637,28.818181818181817,0.5126363636363636,0.47280909090909096,1.128981818181818,72.45454545454545,60.3788,103.39573636363635,105.92839090909092,0.4184272727272727,92.53349090909092,181.0909090909091,74.18181818181819,92.53349090909092
4,ATL,CLE,60.0,244.6875,107.375,28.625,26.5625,23.6875,26.0625,103.9375,26.6875,25.125,26.1875,23.5,40.8125,84.8125,0.48181250000000014,8.875,26.0,0.3394375,16.875,22.25,0.7568125000000001,8.625,31.125,39.75,25.875,8.3125,4.5625,12.5,19.625,31.9375,0.56813125,0.5343312500000001,1.2671125,83.828125,68.63515,111.19083749999999,107.60155,0.46104375000000003,244.6875,37.75,84.125,0.44949999999999996,11.625,29.75,0.37043750000000003,16.8125,23.5,0.7072500000000002,11.25,33.5625,44.8125,22.375,7.125,3.5,14.75,20.25,26.125,0.5513625,0.5186312500000001,1.2418,76.578125,62.541281250000004,107.60155,111.19083749999999,0.4305375000000001,96.6624875,207.25,96.9375,94.76440625
5,ATL,DAL,83.33333333333334,240.0,103.83333333333333,27.0,25.833333333333332,27.0,24.0,97.0,25.666666666666668,27.0,24.333333333333332,20.0,39.166666666666664,77.0,0.5101666666666667,9.5,25.666666666666668,0.3601666666666667,16.0,21.166666666666668,0.7615,6.333333333333333,33.666666666666664,40.0,25.666666666666668,7.666666666666667,3.5,15.333333333333334,18.333333333333332,29.666666666666668,0.6032333333333333,0.5715500000000001,1.35755,82.0625,68.38541666666667,110.86915,103.49943333333333,0.45411666666666667,240.0,35.5,81.0,0.4363333333333334,8.833333333333334,25.166666666666668,0.35883333333333334,17.166666666666668,21.166666666666668,0.8255,10.333333333333334,29.166666666666668,39.5,21.0,6.666666666666667,3.3333333333333335,14.5,18.0,26.666666666666668,0.5370833333333334,0.49065000000000003,1.1933999999999998,68.02083333333333,56.68403333333334,103.49943333333333,110.86915,0.4149,93.57675,200.83333333333334,115.0,93.57675
6,ATL,DEN,100.0,240.0,106.8,31.8,26.4,26.6,22.0,96.8,23.0,22.4,30.2,21.2,39.6,87.2,0.45359999999999995,10.4,26.8,0.386,17.2,22.6,0.7710000000000001,11.0,32.2,43.2,27.6,9.0,5.2,12.2,17.0,29.2,0.5502,0.51454,1.2291599999999998,89.175,74.3125,111.8791,101.37262,0.44758,240.0,37.0,88.4,0.421,8.0,28.6,0.2942,14.8,20.2,0.7384000000000001,13.8,33.0,46.8,24.6,8.0,4.6,15.6,22.6,29.0,0.4992799999999999,0.46574,1.1029,71.775,59.81251999999999,101.37262,111.8791,0.41045999999999994,95.53945999999999,216.2,152.2,95.53945999999999
7,ATL,DET,50.0,243.84615384615384,100.61538461538461,25.53846153846154,25.153846153846153,23.923076923076923,24.076923076923077,98.84615384615384,21.76923076923077,24.692307692307693,23.53846153846154,27.46153846153846,38.07692307692308,84.76923076923077,0.4501538461538461,7.6923076923076925,25.53846153846154,0.2978461538461538,16.76923076923077,23.076923076923077,0.7286153846153846,8.76923076923077,33.84615384615385,42.61538461538461,26.384615384615383,8.846153846153847,4.230769230769231,12.923076923076923,20.307692307692307,30.384615384615383,0.5300769230769231,0.4952384615384615,1.188446153846154,78.92307692307692,64.54105384615384,103.64651538461538,101.84193846153848,0.42868461538461544,243.84615384615384,36.84615384615385,87.38461538461539,0.4217692307692307,8.461538461538462,23.76923076923077,0.3533076923076924,16.692307692307693,23.53846153846154,0.7121538461538461,14.307692307692308,35.53846153846154,49.84615384615385,19.615384615384617,7.230769230769231,4.846153846153846,15.846153846153847,20.615384615384617,28.384615384615383,0.5063,0.46964615384615394,1.1343384615384617,70.98076923076923,58.201530769230764,101.84193846153848,103.64651538461538,0.41302307692307694,97.00560000000002,201.30769230769232,76.3076923076923,95.52926153846154
8,ATL,GSW,83.33333333333334,240.0,100.33333333333333,24.333333333333332,24.0,27.5,24.5,106.33333333333333,26.666666666666668,27.833333333333332,24.0,27.833333333333332,35.166666666666664,83.5,0.42416666666666664,9.5,27.333333333333332,0.3418333333333334,20.5,27.5,0.7343333333333333,10.166666666666666,34.5,44.666666666666664,21.833333333333332,8.666666666666666,5.166666666666667,14.666666666666666,17.833333333333332,25.666666666666668,0.5278999999999999,0.48213333333333336,1.2137166666666668,75.52083333333333,62.934050000000006,102.11425000000001,108.22346666666668,0.39966666666666667,240.0,41.5,91.33333333333333,0.453,10.5,30.833333333333332,0.30866666666666664,12.833333333333334,16.5,0.7948333333333334,11.666666666666666,36.833333333333336,48.5,29.333333333333332,10.5,6.333333333333333,14.0,20.5,31.0,0.5385666666666666,0.5102833333333333,1.1644499999999998,92.85416666666667,77.37846666666667,108.22346666666668,102.11425000000001,0.44203333333333333,98.09424999999999,197.33333333333334,259.8333333333333,98.09424999999999
9,ATL,HOU,80.0,240.0,102.0,22.6,26.4,28.2,24.8,95.8,24.6,29.4,23.8,18.0,40.0,86.0,0.465,9.2,28.2,0.32859999999999995,12.8,17.0,0.7628,10.2,31.6,41.8,26.4,10.6,5.4,15.0,17.8,30.8,0.5449200000000001,0.51844,1.18612,83.525,69.60418,105.50234,99.24584000000002,0.43954000000000004,240.0,35.2,83.8,0.4194,9.0,29.8,0.2948,16.4,20.8,0.7436,13.6,33.8,47.4,20.8,7.4,4.0,18.4,20.0,26.2,0.51492,0.47268,1.1433399999999998,67.9,56.58334,99.24584000000002,105.50234,0.39713999999999994,96.43108000000001,203.8,147.2,96.43108000000001
10,ATL,IND,50.0,240.0,97.88235294117646,25.294117647058822,24.529411764705884,23.823529411764707,24.235294117647058,91.0,21.823529411764707,21.764705882352942,24.647058823529413,22.764705882352942,35.0,79.6470588235294,0.4405882352941176,9.647058823529411,26.058823529411764,0.36623529411764705,18.235294117647058,24.058823529411764,0.7666470588235293,9.470588235294118,33.23529411764706,42.705882352941174,23.470588235294116,8.588235294117647,4.235294117647059,14.117647058823529,19.88235294117647,25.352941176470587,0.5429529411764705,0.5008588235294118,1.233170588235294,75.75735294117646,63.131129411764704,105.42342352941178,97.9770882352941,0.41516470588235294,240.0,33.88235294117647,82.0,0.41370588235294115,7.529411764705882,23.58823529411765,0.3100588235294118,15.705882352941176,20.11764705882353,0.7697647058823529,10.882352941176471,33.294117647058826,44.1764705882353,20.11764705882353,7.588235294117647,4.823529411764706,14.823529411764707,20.88235294117647,26.352941176470587,0.5003529411764704,0.4591882352941177,1.1106941176470588,65.07352941176471,54.22794117647059,97.9770882352941,105.42342352941178,0.39509411764705876,92.72018235294118,190.88235294117646,40.8235294117647,92.72017647058826
11,ATL,LAC,66.66666666666666,240.0,102.5,24.666666666666668,24.166666666666668,29.666666666666668,24.0,99.33333333333333,24.166666666666668,24.666666666666668,23.5,27.0,37.833333333333336,81.0,0.4673333333333334,10.166666666666666,23.166666666666668,0.44316666666666665,16.666666666666668,21.833333333333332,0.745,9.166666666666666,33.0,42.166666666666664,25.833333333333332,6.0,3.0,14.666666666666666,18.666666666666668,27.666666666666668,0.56575,0.5302666666666667,1.26845,78.3125,65.26039999999999,109.17638333333333,105.65063333333332,0.4384333333333333,240.0,37.166666666666664,83.16666666666667,0.4478333333333333,8.333333333333334,22.833333333333332,0.3666666666666667,16.666666666666668,22.666666666666668,0.7348333333333333,9.666666666666666,32.166666666666664,41.833333333333336,21.0,9.333333333333334,4.5,12.0,18.0,28.833333333333332,0.5344333333333333,0.49781666666666663,1.1971833333333333,76.08333333333333,63.40276666666667,105.65063333333332,109.17638333333333,0.43460000000000004,94.14056666666666,194.33333333333334,238.33333333333334,94.14056666666666
12,ATL,LAL,60.0,240.0,107.0,25.2,28.0,28.2,25.6,103.2,25.0,25.2,28.6,24.4,40.2,83.0,0.4842000000000001,9.8,26.8,0.3665999999999999,16.8,21.6,0.782,11.2,31.6,42.8,26.4,7.8,4.2,13.4,16.4,30.4,0.57846,0.5435800000000001,1.29056,88.35,73.625,115.36772,110.96704,0.4721,240.0,40.4,87.4,0.4624,8.2,23.2,0.3514,14.2,18.4,0.773,12.6,30.6,43.2,20.4,8.0,4.2,12.8,20.0,32.2,0.53978,0.50932,1.18162,76.1,63.41666,110.96704,115.36772,0.46094,92.77614000000001,195.8,179.4,92.77614000000001
13,ATL,MEM,57.14285714285714,240.0,88.42857142857143,23.857142857142858,23.428571428571427,17.0,24.142857142857142,88.71428571428571,20.571428571428573,23.857142857142858,20.571428571428573,23.714285714285715,32.714285714285715,75.42857142857143,0.43457142857142855,9.0,24.428571428571427,0.3711428571428571,14.0,19.714285714285715,0.6932857142857144,7.428571428571429,35.0,42.42857142857143,22.857142857142858,8.571428571428571,6.857142857142857,15.428571428571429,15.857142857142858,23.714285714285715,0.5259285714285714,0.4943428571428571,1.1768714285714288,73.07142857142857,60.89284285714286,97.74750000000002,98.19652857142857,0.3925,240.0,35.857142857142854,87.28571428571429,0.4121428571428571,5.428571428571429,17.142857142857142,0.3191428571428571,11.571428571428571,15.428571428571429,0.804142857142857,13.142857142857142,33.57142857142857,46.714285714285715,21.857142857142858,9.714285714285714,4.857142857142857,13.857142857142858,17.285714285714285,30.428571428571427,0.47282857142857143,0.44312857142857137,1.0196857142857143,69.71428571428571,58.09524285714286,98.19652857142857,97.74750000000002,0.4092142857142857,90.46228571428571,197.57142857142858,138.42857142857142,90.46228571428571
